x,V,psi_0,density_0,psi_1,density_1,psi_2,density_2,psi_3,density_3,psi_4,density_4,psi_5,density_5
-1.723999999999999755e+00,1.901639087487998481e+01,9.363650996908122470e-02,8.767795999189847284e-03,-4.753362093150657192e-02,2.259445118860159678e-03,-1.255181992072447184e-01,1.575481833222956707e-02,1.983769157389672078e-01,3.935340069810529251e-02,2.959476048907362933e-01,8.758498484056335964e-02,-4.169824698013909758e-01,1.738743801216679485e-01
-1.719999999999999751e+00,1.874665279999998546e+01,9.613537736659828747e-02,9.242010781418258381e-03,-4.878718448642547362e-02,2.380189370112514424e-03,-1.285703399389998280e-01,1.653033231202997305e-02,2.028739618443098636e-01,4.115784439440649256e-02,3.019388728470127070e-01,9.116708293612450775e-02,-4.241980852111065792e-01,1.799440154967692496e-01
-1.715999999999999748e+00,1.847943479167998859e+01,9.868400369972404884e-02,9.738532586207149927e-03,-5.006513179190463791e-02,2.506517421340780614e-03,-1.316722828503543163e-01,1.733759007102371116e-02,2.074322634187222569e-01,4.302814390701417691e-02,3.079855783890840248e-01,9.485511649565861458e-02,-4.314356069414654327e-01,1.861366829369506537e-01
-1.711999999999999744e+00,1.821472365567998608e+01,1.012828642564147091e-01,1.025821859198332818e-02,-5.136767345063224244e-02,2.638637875730788333e-03,-1.348241035637158525e-01,1.817753890175957676e-02,2.120514230652417731e-01,4.496580602399415094e-02,3.140861982330965807e-01,9.865013992052004688e-02,-4.386917197553123482e-01,1.924504249818735080e-01
-1.707999999999999741e+00,1.795250622847997946e+01,1.039324240051076459e-01,1.080194875957747602e-02,-5.269501420243278417e-02,2.776764521794592919e-03,-1.380258539365170345e-01,1.905113635490473384e-02,2.167309997794103216e-01,4.697232626538275918e-02,3.202391398633741559e-01,1.025531067004337160e-01,-4.459630204829828637e-01,1.988830156383054049e-01
-1.703999999999999737e+00,1.769276937727998344e+01,1.066331371287011914e-01,1.137062593390839212e-02,-5.404735268768595668e-02,2.921116332547114489e-03,-1.412775615129077955e-01,1.995934938703344472e-02,2.214705083012180054e-01,4.904918604719987058e-02,3.264427412437754805e-01,1.065648633107505600e-01,-4.532460190190209515e-01,2.054319537565907072e-01
-1.699999999999999734e+00,1.743549999999998690e+01,1.093854465575933299e-01,1.196517591860410575e-02,-5.542488121070937579e-02,3.071917457221245203e-03,-1.445792289837930511e-01,2.090315345354806439e-02,2.262694184913582596e-01,5.119784974441742020e-02,3.326952705873814087e-01,1.106861430712109268e-01,-4.605371394275752372e-01,2.120944567921338730e-01
-1.695999999999999730e+00,1.718068502527998120e+01,1.121897835021695711e-01,1.258654752226368023e-02,-5.682778550331274436e-02,3.229397205210521923e-03,-1.479308336558765313e-01,2.188353154612261361e-02,2.311271547328743736e-01,5.341976165491404971e-02,3.389949261858876128e-01,1.149175599797753883e-01,-4.678327211573331534e-01,2.188674549854750240e-01
-1.692000000000000171e+00,1.692831141248001359e+01,1.150465669851380296e-01,1.323571257506585101e-02,-5.825624448873408662e-02,3.393790021931160708e-03,-1.513323269303738783e-01,2.290147317416156222e-02,2.360430953592636549e-01,5.571634286678243259e-02,3.453398363000296789e-01,1.192596025357312989e-01,-4.751290203667250522e-01,2.257475859946438401e-01
-1.688000000000000167e+00,1.667836615168001302e+01,1.179562033741155258e-01,1.391366591443570291e-02,-5.971043004617166555e-02,3.565335456298759833e-03,-1.547836337920570626e-01,2.395797328987362904e-02,2.410165721100956393e-01,5.808898803170092773e-02,3.517280591123152500e-01,1.237126275669163250e-01,-4.824222113599990758e-01,2.327311900134716172e-01
-1.684000000000000163e+00,1.643083626368001049e+01,1.209190859148745745e-01,1.462142533848881897e-02,-6.119050677612784123e-02,3.744278119519347300e-03,-1.582846523092928670e-01,2.505403115667373046e-02,2.460468696151863199e-01,6.053906204743250002e-02,3.581575827432857406e-01,1.282768540765135690e-01,-4.897083881346347423e-01,2.398143054094220572e-01
-1.680000000000000160e+00,1.618570880000000756e+01,1.239355942656668180e-01,1.536003152598398522e-02,-6.269663176678350047e-02,3.930867634899646093e-03,-1.618352531457357968e-01,2.619064916074438643e-02,2.511332249083543799e-01,6.306789665287010349e-02,3.646263253324713016e-01,1.329523571254611902e-01,-4.969835660404248734e-01,2.469926649142573649e-01
-1.676000000000000156e+00,1.594297084288000477e+01,1.270060940330435539e-01,1.613054792153030201e-02,-6.422895436162427696e-02,4.125358578387613821e-03,-1.654352790843341137e-01,2.736883156571151554e-02,2.562748269717685101e-01,6.567678693940988410e-02,3.711321351851475936e-01,1.377390617670866679e-01,-5.042436835504172654e-01,2.542616924004933443e-01
-1.672000000000000153e+00,1.570260950528000521e+01,1.301309363095985716e-01,1.693406058481279966e-02,-6.578761592854118212e-02,4.328010409561245352e-03,-1.690845445643045786e-01,2.858958321051830245e-02,2.614708163118785178e-01,6.836698778280012045e-02,3.776727909859383114e-01,1.426367370511082422e-01,-5.114846041437650648e-01,2.616165002761040581e-01
-1.668000000000000149e+00,1.546461193088001274e+01,1.333104572140628719e-01,1.777167800262248812e-02,-6.737274963063087652e-02,4.539087392791673128e-03,-1.727828352317270777e-01,2.985390815071414794e-02,2.667202845678990353e-01,7.113971019998104051e-02,3.842460020802451193e-01,1.476449901146517363e-01,-5.187021183003905911e-01,2.690518875293124168e-01
-1.664000000000000146e+00,1.522896529408001243e+01,1.365449774341847278e-01,1.864453086250201716e-02,-6.898448019892129690e-02,4.758858508315364118e-03,-1.765299075044063082e-01,3.116280824351424714e-02,2.720222741537969835e-01,7.399611763580349333e-02,3.908494088244218734e-01,1.527632603784000731e-01,-5.258919456072201903e-01,2.765623384545474184e-01
-1.660000000000000142e+00,1.499565680000000611e+01,1.398348017728320569e-01,1.955377178684723424e-02,-7.062292370725076207e-02,4.987597352960161830e-03,-1.803254881516407893e-01,3.251728167712754358e-02,2.773757779347077457e-01,7.693732218488430474e-02,3.974805830055393452e-01,1.579908138664234407e-01,-5.330497369755995418e-01,2.841420220897558635e-01
-1.656000000000000139e+00,1.476467368448000705e+01,1.431802186977560454e-01,2.050057502633724840e-02,-7.228818734952874303e-02,5.225582030280567433e-03,-1.841692738895343295e-01,3.391832144499831031e-02,2.827797389386824123e-01,7.996438075422937497e-02,4.041370283315189327e-01,1.633267376686309280e-01,-5.401710769693500724e-01,2.917847923942274990e-01
-1.652000000000000135e+00,1.453600321408000795e+01,1.465814998954588222e-01,2.148613611160239342e-02,-7.398036921960765566e-02,5.473095029869472217e-03,-1.880609309924762551e-01,3.536691376575691603e-02,2.882330501046405646e-01,8.307829117262423291e-02,4.108161809923386865e-01,1.687699345651299809e-01,-5.472514862427722004e-01,2.994841891949230894e-01
-1.648000000000000131e+00,1.430963268608000760e+01,1.500388998296084409e-01,2.251167146207927461e-02,-7.569955809399578350e-02,5.730423095626242282e-03,-1.920000949214092645e-01,3.686403644983016897e-02,2.937345540673770850e-01,8.627998825316086917e-02,4.175154102929444222e-01,1.743191178320857293e-01,-5.542864240877516391e-01,3.072334399279868511e-01
-1.644000000000000128e+00,1.408554942848000380e+01,1.535526553044470055e-01,2.357841795104631544e-02,-7.744583321764092476e-02,5.997857082774654854e-03,-1.959863699694938399e-01,3.841065721381931725e-02,2.992830429804407277e-01,8.957033981563233827e-02,4.242320193584166454e-01,1.799728062489200087e-01,-5.612712910889678941e-01,3.150254622006769534e-01
-1.640000000000000124e+00,1.386374080000000752e+01,1.571229850336378076e-01,2.468763242588076917e-02,-7.921926409301534300e-02,6.275691803438909928e-03,-2.000193289257690965e-01,4.000773194391501336e-02,3.048772583776728773e-01,9.295014267588630474e-02,4.309632459118724612e-01,1.857293193268970688e-01,-5.682014318860522106e-01,3.228528671973600050e-01
-1.636000000000000121e+00,1.364419419008000212e+01,1.607500892149978655e-01,2.584059118262977198e-02,-8.101991027273117152e-02,6.564225860601410369e-03,-2.040985127573975433e-01,4.165620290978156587e-02,3.105158910741613876e-01,9.642011860958045466e-02,4.377062631254961533e-01,1.915867727792860686e-01,-5.750721380413825745e-01,3.307079639514869940e-01
-1.632000000000000117e+00,1.342689701888000897e+01,1.644341491115628162e-01,2.703858939404367445e-02,-8.284782115591576845e-02,6.863761470282603999e-03,-2.082234303110706564e-01,4.335699693050929643e-02,3.161975811073327591e-01,9.998091029812827824e-02,4.444581805450132928e-01,1.975430742533836326e-01,-5.818786510120534938e-01,3.385827645036071365e-01
-1.628000000000000114e+00,1.321183673728000407e+01,1.681753266394293289e-01,2.828294049027874763e-02,-8.470303578857511784e-02,7.174604271800636909e-03,-2.123935580341386187e-01,4.511102349440100634e-02,3.219209177188698257e-01,1.036330772649593501e-01,4.512160450878399676e-01,2.035959193447116344e-01,-5.886161652243935283e-01,3.464689899634705306e-01
-1.624000000000000110e+00,1.299900082688000147e+01,1.719737639628201586e-01,2.957497549153978098e-02,-8.658558266817223403e-02,7.497063125986887580e-03,-2.166083397160146196e-01,4.691917283452839982e-02,3.276844393781058185e-01,1.073770918105435013e-01,4.579768421150525182e-01,2.097427879136757323e-01,-5.952798312492585397e-01,3.543580774921457066e-01
-1.620000000000000107e+00,1.278837680000000709e+01,1.758295830968140128e-01,3.091604229199942239e-02,-8.849547955264655541e-02,7.831449901252883830e-03,-2.208671862503889805e-01,4.878231396216401589e-02,3.334866338475092618e-01,1.112133349549427053e-01,4.647374965772405608e-01,2.159809407248806934e-01,-6.018647590761629917e-01,3.622411882178077080e-01
-1.616000000000000103e+00,1.257995219968000633e+01,1.797428855181815444e-01,3.230750489440211565e-02,-9.043273327409796780e-02,8.178079247424144965e-03,-2.251694754187741065e-01,5.070129266036591670e-02,3.393259382908361266e-01,1.151420923969563304e-01,4.714948742342149890e-01,2.223074164291382049e-01,-6.083660214841624114e-01,3.701092160964683520e-01
-1.612000000000000099e+00,1.237371459968000487e+01,1.837137517847643731e-01,3.375074259483401562e-02,-9.239733955735773829e-02,8.537268357277664685e-03,-2.295145516958839449e-01,5.267692944016258427e-02,3.452007394244822613e-01,1.191635504992093059e-01,4.782457829484574319e-01,2.287190289079830685e-01,-6.147786575072458071e-01,3.779527977264114380e-01
-1.608000000000000096e+00,1.216965160448000738e+01,1.877422411638321742e-01,3.524714911721851807e-02,-9.438928284366564225e-02,8.909336715741513271e-03,-2.339017260773361417e-01,5.471001746195718746e-02,3.511093737125326464e-01,1.232777923088069078e-01,4.849869740521072226e-01,2.352123650002193311e-01,-6.210976759918415135e-01,3.857623231224665550e-01
-1.604000000000000092e+00,1.196775084928000510e+01,1.918283912698478810e-01,3.679813169717784799e-02,-9.640853611967081793e-02,9.294605836737872620e-03,-2.383302759301468565e-01,5.680132042493993977e-02,3.570501276059585005e-01,1.274847936234312362e-01,4.917151437871923325e-01,2.417837826296592441e-01,-6.273180592438902803e-01,3.935279474535210431e-01
-1.600000000000000089e+00,1.176800000000000779e+01,1.959722177120674924e-01,3.840511011498597832e-02,-9.845506075197045515e-02,9.693398987674193071e-03,-2.427994448664682892e-01,5.895157042746517612e-02,3.630212378263721340e-01,1.317844191129914355e-01,4.984269348187205795e-01,2.484294093527851244e-01,-6.334347667627888701e-01,4.012396037438287211e-01
-1.596000000000000085e+00,1.157038675328000110e+01,2.001737137523950938e-01,4.006951567742580989e-02,-1.005288063273974269e-01,1.010604090161138120e-02,-2.473084426410034065e-01,6.116146580151847478e-02,3.690208916947035345e-01,1.361764185071541178e-01,5.051189378201532687e-01,2.551451413445598448e-01,-6.394427390593602212e-01,4.088870165357370579e-01
-1.592000000000000082e+00,1.137489883648000344e+01,2.044328499739090643e-01,4.179279014845481421e-02,-1.026297104992647952e-01,1.053285747716290258e-02,-2.518564450725082060e-01,6.343166892456134076e-02,3.750472275051192073e-01,1.406604228592766570e-01,5.117876931306970523e-01,2.619266428400405244e-01,-6.453369015548586773e-01,4.164597165084253372e-01
-1.588000000000000078e+00,1.118152400768000554e+01,2.087495739604688372e-01,4.357638462867725188e-02,-1.047576988397712627e-01,1.097417546620421333e-02,-2.564425939897741480e-01,6.576280401220414851e-02,3.810983349444552748e-01,1.452359408974362165e-01,5.184296924837518139e-01,2.687693460487974861e-01,-6.511121685578780127e-01,4.239470560441425673e-01
-1.584000000000000075e+00,1.099025005568000246e+01,2.131238099878050574e-01,4.542175838371803609e-02,-1.069126846987676765e-01,1.143032214949811151e-02,-2.610659972024613196e-01,6.815545489531554813e-02,3.871722555573935409e-01,1.499023554733996400e-01,5.250413808057639020e-01,2.756684515584231776e-01,-6.567634473158855402e-01,4.313382257302459388e-01
-1.580000000000000071e+00,1.080106480000000602e+01,2.175554587264890982e-01,4.733037762169309964e-02,-1.090945690690805631e-01,1.190162500036839009e-02,-2.657257284971298872e-01,7.061016278533038815e-02,3.932669832575569902e-01,1.546589201204996156e-01,5.316191580846409970e-01,2.826189292426224964e-01,-6.622856421379714753e-01,4.386222717821052219e-01
-1.576000000000000068e+00,1.061395609088000214e+01,2.220443969571701814e-01,4.930371422007336774e-02,-1.113032404585842100e-01,1.238841133658141747e-02,-2.704208276587964366e-01,7.312742403166848371e-02,3.993804648846557281e-01,1.595047557314837328e-01,5.381593813067903076e-01,2.896155196885073502e-01,-6.676736585852658390e-01,4.457881143686341363e-01
-1.572000000000000064e+00,1.042891180927999883e+01,2.265904772984602689e-01,5.134324440234403625e-02,-1.135385747692078950e-01,1.289100796062301116e-02,-2.751503005183170147e-01,7.570768787532015931e-02,4.055106008077664081e-01,1.644388473674756879e-01,5.446583664617541398e-01,2.966527361567864451e-01,-6.729224077253436187e-01,4.528245668188736195e-01
-1.568000000000000060e+00,1.024591986688000667e+01,2.311935279478378180e-01,5.345044736496766535e-02,-1.158004351830600881e-01,1.340974078858610079e-02,-2.799131190258754565e-01,7.835135420279391860e-02,4.116552455747725103e-01,1.694600412092262531e-01,5.511123906133200689e-01,3.037248670875286605e-01,-6.780268104468130108e-01,4.597203556846785055e-01
-1.564000000000000057e+00,1.006496820608000498e+01,2.358533524359327505e-01,5.562680385526830307e-02,-1.180886720558460834e-01,1.394493446791316392e-02,-2.847082213508319026e-01,8.105877130475429293e-02,4.178122086079499309e-01,1.745670416618530785e-01,5.575176940358954614e-01,3.108259791631023394e-01,-6.829818018301545557e-01,4.664641416311645084e-01
-1.560000000000000053e+00,9.886044800000004074e+00,2.405697293945457393e-01,5.787379470096496586e-02,-1.204031228177497442e-01,1.449691198426612988e-02,-2.895345120081594392e-01,8.383023364380302878e-02,4.239792549456262161e-01,1.797584086242483004e-01,5.638704824148438322e-01,3.179499209387486869e-01,-6.877823355707628483e-01,4.730445411231734565e-01
-1.556000000000000050e+00,9.709137652480002600e+00,2.453424123387430711e-01,6.019289929219382579e-02,-1.227436118819449223e-01,1.506599425782553098e-02,-2.943908620116738595e-01,8.666597963597640064e-02,4.301541060297931485e-01,1.850325549342905218e-01,5.701669291093918179e-01,3.250903270500342113e-01,-6.924233884500238245e-01,4.794501488726126137e-01
-1.552000000000000046e+00,9.534234798080003515e+00,2.501711294633606752e-01,6.258559401697356972e-02,-1.251099505608954665e-01,1.565249972934970937e-02,-2.992761090542332414e-01,8.956618945064130644e-02,4.363344405394991021e-01,1.903877440009176802e-01,5.764031774766233962e-01,3.322406230051477838e-01,-6.968999648501524868e-01,4.856695610081437908e-01
-1.548000000000000043e+00,9.361324302080001658e+00,2.550555834542364564e-01,6.505335065118098004e-02,-1.275019369905966982e-01,1.625674393635409207e-02,-3.041890577150595520e-01,9.253098283357583109e-02,4.425178952697987889e-01,1.958220876340125982e-01,5.825753432549956035e-01,3.393940305686759529e-01,-7.012071013084071325e-01,4.916913989253387518e-01
-1.544000000000000039e+00,9.190394260480005073e+00,2.599954513144808188e-01,6.759763470422056053e-02,-1.299193560629053334e-01,1.687903907979997759e-02,-3.091284796943054025e-01,9.556041695811258452e-02,4.487020660559807861e-01,2.013335440829057410e-01,5.886795170057169679e-01,3.465435737420842210e-01,-7.053398711061962256e-01,4.975043337721055114e-01
-1.540000000000000036e+00,9.021432799999999474e+00,2.649903842060832293e-01,7.021990372168759875e-02,-1.323619793660968658e-01,1.751969358171105370e-02,-3.140931140749654293e-01,9.865448430930924550e-02,4.548845087427474398e-01,2.069199162941306736e-01,5.947117666102500477e-01,3.536820853446845381e-01,-7.092933888884989102e-01,5.030971115209313949e-01
